15,44,128,321.6
12,36,118,239.4
19,44,163,378.6
60,34,195,1260.6
59,41,102,1350.9
9,36,98,190.4
18,40,118,389.0
8,44,105,183.6
44,38,141,958.2
17,45,193,305.5
35,51,115,814.9
55,34,146,1194.6
39,34,144,828.6
5,42,150,63.8
30,51,181,633.9
58,34,169,1240.6
6,36,100,119.4
27,47,168,566.3
41,35,114,907.5
30,49,191,618.1
36,47,151,790.3
44,45,114,1005.5
2,34,184,-62.4
33,37,213,630.3
37,38,90,848.2
57,43,156,1256.7
7,43,217,45.7
41,43,169,875.7
35,48,130,791.2
43,48,211,894.2
47,41,134,1042.9
6,43,178,61.7
42,46,160,916.4
8,49,230,73.1
33,44,183,680.6
58,40,142,1285.0
42,38,143,910.2
15,40,97,341.0
12,46,84,302.4
60,44,209,1275.6
5,44,94,125.6
7,49,96,184.1
48,35,152,1030.5
12,52,181,222.8
8,45,141,150.5
10,52,172,185.8
58,36,106,1309.4
10,45,202,135.5
4,50,228,-14.0
17,38,115,363.2
35,50,147,780.0
6,42,86,150.8
28,39,212,522.1
4,41,139,48.9
56,48,140,1264.2
23,39,160,459.1
55,40,124,1234.0
16,38,174,281.2
6,39,106,122.1
42,36,137,910.4
35,42,129,774.8
7,37,218,27.3
41,46,131,922.4
53,41,125,1189.9
54,49,175,1186.1
57,44,149,1266.6
24,37,177,459.3
22,38,150,443.2
33,43,123,737.7
55,39,199,1156.1
37,50,162,811.0
27,34,196,500.6
24,52,150,529.8
48,41,224,975.9
51,41,185,1083.9
16,46,96,382.4
10,50,151,201.0
20,38,123,424.2
15,44,119,330.6
58,51,136,1322.9
28,48,227,533.2
9,37,157,134.3
39,52,100,924.8
17,41,127,359.9
2,47,184,-24.7
53,44,78,1245.6
8,51,80,228.9
42,38,107,946.2
49,40,80,1140.0
43,44,164,929.6
8,44,186,102.6
55,52,231,1161.8
35,42,218,685.8
22,43,130,477.7
14,45,210,219.5
3,36,143,7.4
29,36,162,586.4
5,50,93,144.0
15,51,198,271.9
23,35,203,404.5
50,43,83,1168.7
8,39,107,167.1
30,36,157,614.4
50,42,216,1032.8
3,50,101,90.0
17,38,214,264.2
11,51,97,280.9
5,43,194,22.7
23,48,139,506.2
13,46,112,297.4
2,50,210,-42.0
42,49,109,976.1
22,35,108,476.5
20,46,203,367.4
38,47,148,839.3
2,39,109,27.1
48,36,230,955.4
11,38,166,174.2
54,50,227,1137.0
41,39,142,891.1
18,49,212,321.1
49,50,219,1030.0
3,50,232,-41.0
21,44,80,507.6
34,37,155,711.3
33,46,201,668.4
10,49,131,218.1
13,36,192,188.4
24,44,230,426.6
38,34,197,752.6
52,38,196,1087.2
54,36,121,1202.4
40,45,199,828.5
39,48,129,884.2
26,35,148,528.5
44,51,113,1023.9
14,50,152,292.0
52,38,86,1197.2
58,36,209,1206.4
34,52,180,729.8
36,52,197,758.8
4,45,104,95.5
59,35,205,1230.5
20,52,139,448.8
55,48,190,1191.2
50,38,133,1104.2
50,43,95,1156.7
57,37,207,1188.3
56,36,153,1216.4
36,47,142,799.3
20,44,84,480.6
36,40,93,828.0
16,41,81,382.9
19,52,155,409.8
4,49,84,127.1
49,46,137,1100.4
17,41,161,325.9
10,46,100,240.4
58,48,215,1235.2
23,35,163,444.5
52,37,211,1069.3
33,47,134,738.3
26,34,128,545.6
53,50,202,1139.0
21,41,121,457.9
7,45,100,168.5
25,47,181,507.3
35,49,139,785.1
53,49,95,1243.1
50,39,206,1034.1
28,39,117,617.1
4,34,218,-50.4
28,51,184,584.9
2,37,131,-0.7
10,36,142,169.4
25,38,209,453.2
13,49,188,230.1
32,42,222,612.8
19,51,179,382.9
59,42,157,1298.8
50,38,161,1076.2
23,41,95,529.9
50,43,119,1132.7
30,42,216,572.8
26,50,160,560.0
53,51,231,1112.9
16,34,225,218.6
23,48,103,542.2
28,46,204,550.4
8,45,182,109.5
15,37,199,230.3
33,48,217,658.2
49,51,147,1104.9
9,46,188,129.4
39,51,89,932.9
15,36,115,311.4
18,51,189,349.9
35,38,125,767.2
58,46,142,1302.4
33,40,162,690.0
41,37,225,802.3
43,38,82,994.2
34,41,159,718.9
9,37,127,164.3
25,44,177,502.6
60,41,205,1270.9
8,50,78,228.0
9,43,214,94.7
26,37,136,546.3
56,37,102,1270.3
46,45,110,1055.5
14,48,94,344.2
45,35,167,946.5
36,48,86,858.2
14,35,134,266.5
3,41,93,71.9
21,46,171,422.4
44,46,192,930.4
9,52,137,197.8
55,50,227,1160.0
16,50,85,405.0
16,50,230,260.0
51,41,172,1096.9
15,34,196,224.6
41,49,177,885.1
52,40,224,1065.0
52,37,178,1102.3
16,43,99,370.7
43,51,219,894.9
19,47,200,350.3
50,47,145,1118.3
9,49,123,203.1
18,48,180,350.2
18,38,160,341.2
9,41,144,158.9
34,47,102,793.3
24,50,134,540.0
22,41,200,401.9
16,49,136,351.1
40,52,86,961.8
57,34,99,1287.6
53,46,146,1183.4
49,40,110,1110.0
8,49,157,146.1
20,52,115,472.8
22,49,93,532.1
12,44,180,200.6
49,37,225,986.3
9,43,191,117.7
40,43,143,878.7
37,38,142,796.2
40,47,117,916.3
29,52,202,592.8
32,51,138,722.9
14,47,190,245.3
49,38,135,1079.2
12,51,114,286.9
7,48,138,139.2
31,38,94,706.2
42,39,106,950.1
40,48,191,845.2
22,50,202,426.0
56,51,177,1235.9
28,51,115,653.9
16,37,201,251.3
14,39,97,315.1
9,43,174,134.7
59,44,95,1366.6
56,39,172,1206.1
28,48,149,611.2
6,36,107,112.4
32,36,122,695.4
49,49,124,1122.1
11,47,138,228.3
45,41,207,923.9
58,50,135,1321.0
42,35,100,944.5
7,47,183,91.3
23,40,123,499.0
28,35,93,629.5
10,48,132,214.2
48,40,153,1044.0
53,45,192,1134.5
56,38,169,1206.2
22,44,165,445.6
7,36,165,77.4
59,47,98,1372.3
9,47,181,139.3
14,35,116,284.5
3,42,160,7.8
48,34,151,1028.6
34,37,189,677.3
19,36,134,384.4
7,43,111,151.7
2,36,202,-74.6
32,34,176,635.6
59,40,129,1321.0
20,40,118,435.0
30,49,216,593.1
26,49,215,502.1
32,47,202,647.3
33,38,128,718.2
3,34,174,-29.4
58,42,149,1283.8
22,43,216,391.7
13,37,187,196.3
36,47,229,712.3
45,46,103,1042.4
27,51,110,635.9
8,34,151,108.6
36,38,184,731.2
14,49,194,247.1
35,47,183,735.3
46,42,88,1068.8
47,49,172,1028.1
15,46,110,345.4
33,38,97,749.2
16,47,99,382.3
9,48,118,205.2
16,50,152,338.0
57,43,230,1182.7
57,52,222,1216.8
19,43,87,451.7
27,36,189,513.4
9,48,196,127.2
22,43,147,460.7
29,43,228,540.7
23,48,176,469.2
6,48,143,111.2
60,46,81,1409.4
53,34,185,1109.6
16,47,143,338.3
13,36,178,202.4
46,44,81,1081.6
17,34,119,347.6
37,38,90,848.2
12,39,225,141.1
52,47,139,1170.3
13,41,147,247.9
40,47,227,806.3
20,40,131,422.0
47,36,162,1000.4
48,39,100,1094.1
27,47,106,628.3
52,47,147,1162.3
51,44,174,1103.6
3,44,232,-58.4
44,39,101,1001.1
24,34,231,396.6
32,35,153,661.5
41,50,178,887.0
59,35,170,1265.5
10,48,78,268.2
20,34,118,417.6
55,51,164,1225.9
13,39,169,220.1
46,41,117,1036.9
42,49,197,888.1
21,44,153,434.6
49,38,83,1131.2
39,45,179,825.5
43,48,92,1013.2
44,44,188,928.6
34,36,181,682.4
20,41,163,392.9
58,52,103,1358.8
18,34,194,295.6
26,43,141,558.7
17,45,104,394.5
27,48,83,654.2
50,35,161,1067.5
26,38,221,464.2
55,38,132,1220.2
9,51,223,108.9
22,42,172,432.8
22,45,210,403.5
36,47,214,727.3
7,40,164,90.0
58,41,98,1331.9
8,38,228,43.2
3,38,202,-45.8
57,48,145,1282.2
32,45,159,684.5
2,44,105,45.6
9,42,129,176.8
49,37,116,1095.3
26,50,218,502.0
54,48,96,1262.2
40,35,101,897.5
22,41,101,500.9
55,51,205,1184.9
13,48,217,198.2
17,48,113,394.2
30,37,187,587.3
6,37,203,19.3
3,48,146,39.2
12,34,134,217.6
9,47,96,224.3
58,40,137,1290.0
38,46,165,819.4
36,34,98,805.6
14,35,205,195.5
12,51,108,292.9
40,40,185,828.0
27,34,112,584.6
33,39,193,656.1
45,51,170,989.9
13,36,107,273.4
34,47,163,732.3
18,35,127,365.5
32,51,177,683.9
46,34,195,938.6
3,34,120,24.6
21,47,138,458.3
18,39,83,421.1
7,42,101,158.8
2,48,216,-53.8
52,47,94,1215.3
19,38,112,412.2
35,38,206,686.2
44,34,222,865.6
33,50,200,681.0
39,47,88,922.3
27,46,126,605.4
43,46,212,887.4
48,35,153,1029.5
33,45,154,712.5
42,43,179,888.7
16,43,203,266.7
51,51,183,1114.9
60,45,82,1405.5
43,51,195,918.9
36,50,93,857.0
44,35,144,946.5
16,40,142,319.0
23,48,224,421.2
5,44,114,105.6
26,34,119,554.6
35,45,136,776.5
20,52,207,380.8
25,38,87,575.2
27,34,198,498.6
52,38,223,1060.2
13,50,197,224.0
32,39,125,701.1
54,35,163,1157.5
34,36,127,736.4
24,37,103,533.3
13,44,115,288.6
30,34,214,551.6
11,50,199,176.0
9,38,131,163.2
5,35,214,-20.5
43,49,193,915.1
34,39,130,742.1
32,41,213,618.9
20,40,130,423.0
52,46,121,1185.4
40,42,201,817.8
43,50,183,928.0
46,49,229,948.1
26,49,178,539.1
56,51,92,1320.9
27,45,155,573.5
2,46,222,-65.6
50,35,128,1100.5
52,50,168,1150.0
16,43,206,263.7
17,42,212,277.8
45,44,191,948.6
37,48,191,776.2
31,43,105,709.7
6,51,132,130.9
51,34,128,1120.6
15,51,198,271.9
16,39,94,364.1
27,41,165,551.9
26,48,158,556.2
26,42,147,549.8
17,45,163,335.5
9,39,82,215.1
6,47,130,121.3
35,44,146,763.6
60,38,102,1365.2
40,36,180,821.4
40,38,143,864.2
21,52,192,418.8
55,41,199,1161.9
32,50,120,738.0
2,35,113,11.5
34,35,87,773.5
32,45,78,765.5
20,36,223,318.4
3,35,128,19.5
57,51,82,1353.9
36,45,196,739.5
54,45,134,1215.5
12,50,169,229.0
7,38,213,35.2
6,46,165,83.4
38,36,126,829.4
23,47,110,532.3
4,47,163,42.3
2,42,78,66.8
35,45,172,740.5
60,39,130,1340.1
13,52,192,234.8
56,45,122,1273.5
55,48,192,1189.2
60,45,136,1351.5
37,43,138,814.7
46,47,171,1000.3
48,52,135,1096.8
41,35,229,792.5
11,34,202,126.6
49,40,115,1105.0
13,47,177,235.3
51,44,159,1118.6
52,42,164,1130.8
59,40,141,1309.0
31,47,128,698.3
23,43,200,430.7
49,41,153,1069.9
49,46,221,1016.4
22,43,204,403.7
57,47,216,1208.3
14,51,203,243.9
5,43,90,126.7
13,35,140,237.5
12,41,135,236.9
59,46,107,1360.4
12,44,203,177.6
35,37,197,692.3
34,36,111,752.4
17,50,92,421.0
6,37,180,42.3
22,36,176,411.4
8,37,149,119.3
20,41,85,470.9
49,39,135,1082.1
39,48,105,908.2
48,41,185,1014.9
38,46,123,861.4
60,35,166,1292.5
16,51,132,360.9
36,51,203,749.9
60,48,87,1409.2
37,37,96,839.3
46,48,228,946.2
10,36,103,208.4
6,52,216,49.8
15,40,203,235.0
38,36,170,785.4
58,44,206,1232.6
55,40,128,1230.0
31,43,205,609.7
55,50,213,1174.0
6,36,101,118.4
23,38,109,507.2
15,52,188,284.8
3,52,105,91.8
41,38,174,856.2
60,41,194,1281.9
59,52,178,1306.8
31,38,222,578.2
43,48,162,943.2
8,44,131,157.6
42,47,87,992.3
49,42,90,1135.8
14,36,121,282.4
20,47,88,485.3
39,36,231,747.4
24,46,217,445.4
5,46,158,67.4
57,44,81,1334.6
35,45,79,833.5
56,49,135,1272.1
7,40,106,148.0
4,37,133,43.3
8,35,176,86.5
20,48,133,443.2
13,39,221,168.1
8,50,140,166.0
16,36,121,328.4
38,52,229,772.8
4,34,106,61.6
24,39,143,499.1
58,39,193,1231.1
47,48,190,1007.2
28,36,119,606.4
26,38,132,553.2
44,49,208,923.1
50,50,107,1165.0
50,40,140,1103.0
44,43,88,1025.7
28,42,213,529.8
29,37,140,611.3
2,37,108,22.3
59,41,114,1338.9
20,45,107,460.5
54,45,137,1212.5
35,45,120,792.5
2,42,173,-28.2
49,34,224,978.6
50,50,81,1191.0
11,42,114,237.8
13,38,154,232.2
50,35,205,1023.5
55,35,151,1192.5
11,44,218,139.6
16,48,157,327.2
30,44,213,581.6
44,45,111,1008.5
50,48,115,1151.2
9,38,230,64.2
18,51,128,410.9
10,45,173,164.5
60,43,226,1255.7
24,39,104,538.1
17,34,141,325.6
35,38,181,711.2
32,48,126,726.2
22,34,107,474.6
28,43,123,622.7
37,51,114,861.9
14,40,135,280.0
27,37,214,491.3
52,42,115,1179.8
22,42,142,462.8
13,38,184,202.2
35,38,193,699.2
32,44,190,650.6
29,49,146,640.1
27,36,110,592.4
24,35,141,489.5
35,34,211,669.6
34,42,190,690.8
29,42,86,679.8
42,46,125,951.4
37,38,111,827.2
59,43,196,1262.7
4,41,155,32.9
15,49,181,283.1
4,48,146,62.2
44,37,85,1011.3
4,51,141,75.9
34,35,133,727.5
50,36,145,1086.4
2,43,184,-36.3
4,51,113,103.9
47,50,131,1072.0
40,48,130,906.2
11,42,156,195.8
20,36,89,452.4
58,52,168,1293.8
48,49,146,1077.1
28,42,220,522.8
21,46,141,452.4
11,49,212,160.1
29,36,100,648.4
39,39,201,786.1
4,37,193,-16.7
22,41,204,397.9
10,47,137,206.3
52,48,177,1135.2
19,38,120,404.2
6,39,142,86.1
24,40,187,458.0
8,36,224,41.4
19,45,215,329.5
29,45,196,578.5
14,36,188,215.4
53,46,84,1245.4
60,47,93,1400.3
30,34,159,606.6
50,46,160,1100.4
44,48,205,923.2
52,48,203,1109.2
6,51,85,177.9
35,39,142,753.1
16,50,190,300.0
4,41,231,-43.1
7,34,204,32.6
20,46,153,417.4
29,49,91,695.1
20,43,93,468.7
8,38,180,91.2
27,42,173,546.8
35,49,135,789.1
46,36,177,962.4
21,45,114,476.5
23,48,207,438.2
40,43,167,854.7
22,49,189,436.1
26,49,104,613.1
16,34,207,236.6
15,37,111,318.3
56,45,169,1226.5
24,41,141,506.9
20,40,196,357.0
28,48,153,607.2
27,49,85,655.1
2,51,181,-10.1
51,34,116,1132.6
8,52,203,108.8
3,47,131,51.3
22,49,104,521.1
29,42,220,545.8
52,38,131,1152.2
57,49,221,1209.1
48,46,154,1060.4
40,34,89,906.6
6,52,193,72.8
29,47,177,603.3
55,44,158,1211.6
12,35,147,207.5
46,47,129,1042.3
58,48,126,1324.2
32,46,88,758.4
49,47,96,1144.3
35,40,211,687.0
30,46,215,585.4
42,34,197,844.6
54,38,108,1221.2
35,41,206,694.9
27,51,80,665.9
8,38,126,145.2
5,43,122,94.7
5,37,155,44.3
6,49,95,162.1
24,51,90,586.9
6,48,91,163.2
38,36,228,727.4
31,42,216,595.8
49,44,149,1082.6
31,47,101,725.3
50,35,203,1025.5
23,48,92,553.2
46,39,191,957.1
60,48,114,1382.2
37,43,178,774.7
45,34,228,882.6
52,50,195,1123.0
40,40,189,824.0
57,49,93,1337.1
40,50,83,959.0
43,38,184,892.2
38,51,232,766.9
13,52,204,222.8
15,45,120,332.5
51,34,194,1054.6
28,42,145,597.8
7,45,203,65.5
10,40,90,233.0
43,34,178,886.6
46,45,194,971.5
4,43,207,-13.3
19,35,167,348.5
57,38,180,1218.2
56,40,202,1179.0
49,43,172,1056.7
31,41,104,704.9
20,46,226,344.4
11,42,91,260.8
57,43,121,1291.7
17,48,128,379.2
33,48,177,698.2
31,43,126,688.7
29,34,185,557.6
43,51,144,969.9
40,34,104,891.6
26,37,113,569.3
15,50,124,343.0
15,47,95,363.3
55,45,85,1287.5
21,42,175,406.8
29,50,152,637.0
22,52,189,444.8
4,48,196,12.2
16,47,175,306.3
21,35,228,333.5
15,42,116,327.8
53,42,149,1168.8
50,36,146,1085.4
3,44,198,-24.4
29,45,148,626.5
29,49,136,650.1
36,41,107,816.9
39,51,231,790.9
57,43,161,1251.7
43,42,127,960.8
40,47,176,857.3
40,38,121,886.2
12,52,180,223.8
33,37,228,615.3
36,41,78,845.9
52,38,173,1110.2
30,46,155,645.4
31,38,154,646.2
53,36,230,1070.4
32,47,95,754.3
17,34,189,277.6
17,52,232,286.8
47,50,92,1111.0
37,48,197,770.2
21,45,165,425.5
17,52,174,344.8
48,39,98,1096.1
3,37,185,-31.7
52,39,151,1135.1
23,51,206,447.9
24,37,169,467.3
21,47,186,410.3
37,46,184,777.4
7,38,133,115.2
54,52,95,1274.8
54,37,149,1177.3
15,35,169,254.5
58,45,127,1314.5
57,45,146,1272.5
51,39,89,1174.1
8,52,93,218.8
28,37,109,619.3
20,39,137,413.1
43,45,115,981.5
20,49,177,402.1
60,39,147,1323.1
5,45,127,95.5
13,35,205,172.5
38,47,199,788.3
46,38,93,1052.2
56,44,159,1233.6
54,44,171,1175.6
7,34,101,135.6
8,35,170,92.5
46,51,178,1004.9
36,49,217,730.1
7,39,105,146.1
50,44,81,1173.6
5,46,97,128.4
32,37,220,600.3
36,47,142,799.3
41,49,141,921.1
32,48,103,749.2
15,51,120,349.9
56,43,164,1225.7
56,49,201,1206.1
31,50,144,691.0
43,35,182,885.5
30,43,227,564.7
58,51,196,1262.9
35,52,212,720.8
52,41,167,1124.9
35,52,152,780.8
32,43,160,677.7
22,35,131,453.5
45,48,231,920.2
53,49,108,1230.1
10,39,145,175.1
29,41,124,638.9
11,45,224,136.5
4,42,191,-0.2
27,44,180,545.6
38,35,101,851.5
2,50,190,-22.0
36,40,217,704.0
24,42,166,484.8
3,40,99,63.0
3,35,93,54.5
13,43,113,287.7
51,46,88,1195.4
43,40,197,885.0
10,43,171,160.7
46,46,166,1002.4
25,50,93,604.0
3,46,190,-10.6
43,40,164,918.0
28,46,178,576.4
43,44,198,895.6
37,47,87,877.3
52,52,161,1162.8
8,39,140,134.1
32,49,97,758.1
23,48,148,497.2
20,42,157,401.8
51,36,216,1038.4
59,37,129,1312.3
4,42,139,51.8
58,51,192,1266.9
29,43,152,616.7
2,49,171,-5.9
20,41,177,378.9
57,40,108,1296.0
51,44,220,1057.6
16,41,105,358.9
55,39,164,1191.1
15,50,215,252.0
52,44,126,1174.6
36,42,185,741.8
44,35,217,873.5
3,45,134,42.5
47,45,156,1032.5
4,35,202,-31.5
35,44,111,798.6
34,45,210,679.5
37,41,158,788.9
58,47,198,1249.3
47,37,217,948.3
47,39,102,1069.1
35,34,188,692.6
57,37,223,1172.3
51,39,108,1155.1
41,41,147,891.9
45,35,95,1018.5
9,46,193,124.4
15,44,144,305.6
19,45,125,419.5
23,36,214,396.4
30,51,83,731.9
27,35,183,516.5
24,42,151,499.8
19,47,148,402.3
9,39,215,82.1
13,40,134,258.0
30,41,167,618.9
5,47,176,52.3
19,49,206,350.1
37,36,91,841.4
5,48,199,32.2
57,52,105,1333.8
52,48,138,1174.2
8,43,221,64.7
8,44,187,101.6
53,46,166,1163.4
4,43,210,-16.3
49,39,86,1131.1
42,52,93,1000.8
10,34,140,165.6
50,49,101,1168.1
56,38,164,1211.2
49,43,113,1115.7
21,39,203,370.1
45,43,182,954.7
4,36,142,31.4
43,49,154,954.1
52,48,156,1156.2
52,42,136,1158.8
35,36,147,739.4
31,38,94,706.2
41,50,98,967.0
10,50,82,270.0
51,44,229,1048.6
10,48,182,164.2
49,37,136,1075.3
44,48,197,931.2
14,37,118,288.3
17,47,156,348.3
10,34,131,174.6
9,45,93,221.5
38,47,171,816.3
32,42,205,629.8
25,40,209,459.0
32,37,155,665.3
39,49,159,857.1
32,49,89,766.1
35,44,209,700.6
33,46,176,693.4
9,48,158,165.2
13,41,157,237.9
48,49,104,1119.1
31,40,122,684.0
38,40,207,760.0
34,49,119,782.1
14,35,222,178.5
36,43,113,816.7
60,35,209,1249.5
37,41,171,775.9
10,50,124,228.0
43,37,230,843.3
54,38,184,1145.2
32,48,223,629.2
14,49,94,347.1
30,38,209,568.2
50,47,198,1065.3
57,51,159,1276.9
53,51,137,1206.9
59,35,123,1312.5
22,51,156,474.9
16,36,137,312.4
8,50,120,186.0
29,34,110,632.6
14,50,228,216.0
32,42,131,703.8
16,35,230,216.5
23,34,148,456.6
24,51,140,536.9
25,41,149,521.9
47,39,160,1011.1
59,40,192,1258.0
28,46,195,559.4
51,51,126,1171.9
21,40,111,465.0
19,49,79,477.1
33,45,79,787.5
14,51,229,217.9
54,38,147,1182.2
38,37,100,858.3
29,37,88,663.3
9,43,98,210.7
2,44,228,-77.4
19,50,212,347.0
13,40,179,213.0
40,48,80,956.2
53,50,169,1172.0
12,45,120,263.5
23,35,184,423.5
56,48,177,1227.2
19,36,96,422.4
24,38,179,460.2
54,35,97,1223.5
7,45,224,44.5
26,48,139,575.2
22,46,141,475.4
37,49,166,804.1
40,41,156,859.9
38,41,149,820.9
15,36,123,303.4
28,37,189,539.3
21,42,89,492.8
9,43,131,177.7
45,52,92,1070.8
30,41,173,612.9
55,35,232,1111.5
24,41,227,420.9
14,52,181,268.8
44,45,185,934.5
35,39,216,679.1
6,42,179,57.8
16,35,109,337.5
13,50,162,259.0
7,47,113,161.3
49,38,194,1020.2
59,45,170,1294.5
51,50,165,1130.0
35,38,227,665.2
51,37,97,1160.3
41,51,126,941.9
55,38,132,1220.2
51,35,190,1061.5
33,49,191,687.1
54,38,131,1198.2
48,39,227,967.1
18,36,224,271.4
31,38,231,569.2
2,35,217,-92.5
12,44,109,271.6
24,50,90,584.0
60,35,102,1356.5
21,35,104,457.5
4,52,212,7.8
15,35,145,278.5
59,41,149,1303.9
28,34,150,569.6
16,48,78,406.2
11,42,206,145.8
20,44,84,480.6
40,35,179,819.5
36,38,204,711.2
57,52,125,1313.8
32,50,147,711.0
54,43,220,1123.7
26,51,141,581.9
53,48,216,1119.2
3,43,197,-26.3
3,39,198,-38.9
58,50,195,1261.0
52,41,231,1060.9
48,44,128,1080.6
54,37,87,1239.3
49,37,194,1017.3
53,42,146,1171.8
3,39,132,27.1
44,52,87,1052.8
27,39,111,600.1
23,47,190,452.3
51,36,188,1066.4
27,43,137,585.7
45,48,224,927.2
6,34,207,6.6
36,41,199,724.9
46,50,133,1047.0
37,35,172,757.5
38,48,218,772.2
21,43,185,399.7
14,34,151,246.6
47,40,153,1021.0
27,47,227,507.3
9,38,97,197.2
26,44,194,508.6
35,36,89,797.4
37,47,104,860.3
56,46,140,1258.4
20,42,86,472.8
14,45,190,239.5
54,34,178,1139.6
34,35,107,753.5
17,36,184,288.4
9,44,201,110.6
20,36,121,420.4
16,36,79,370.4
6,41,147,86.9
9,37,147,144.3
60,36,157,1304.4
46,36,134,1005.4
3,41,188,-23.1
59,35,111,1324.5
29,35,179,566.5
3,38,196,-39.8
57,38,178,1220.2
2,39,207,-70.9
30,50,87,725.0
47,42,231,948.8
36,51,117,835.9
37,41,175,771.9
46,45,230,935.5
11,49,216,156.1
15,37,124,305.3
21,36,88,476.4
8,34,206,53.6
14,37,134,272.3
23,41,194,430.9
52,46,197,1109.4
36,34,143,760.6
29,49,229,557.1
10,34,127,178.6
21,38,155,415.2
10,52,201,156.8
58,48,196,1254.2
34,34,183,674.6
15,42,174,269.8
40,48,80,956.2
17,47,195,309.3
20,48,136,440.2
14,42,220,200.8
31,39,216,587.1
13,34,184,190.6
24,40,85,560.0
26,34,144,529.6
14,38,172,237.2
12,46,186,200.4
23,44,205,428.6
59,38,122,1322.2
34,42,230,650.8
38,52,158,843.8
33,44,162,701.6
45,47,206,942.3
5,47,151,77.3
39,51,97,924.9
34,51,100,806.9
3,51,95,98.9
2,34,107,14.6
46,37,159,983.3
55,45,91,1281.5
17,37,225,250.3
16,48,224,260.2
30,35,155,613.5
15,48,156,305.2
21,41,142,436.9
48,52,225,1006.8
9,49,173,153.1
55,45,131,1241.5
25,37,145,514.3
54,45,127,1222.5
56,48,185,1219.2
25,36,179,477.4
16,39,121,337.1
37,51,165,810.9
42,41,232,829.9
34,40,220,655.0
4,39,119,63.1
33,41,210,644.9
23,42,156,471.8
26,37,170,512.3
45,49,83,1071.1
59,41,170,1282.9
5,38,202,0.2
26,38,175,510.2
60,49,138,1361.1
41,36,164,860.4
46,41,111,1042.9
10,39,97,223.1
53,34,163,1131.6
15,43,92,354.7
37,48,133,834.2
24,34,214,413.6
18,45,140,381.5
11,34,127,201.6
60,46,110,1380.4
3,34,136,8.6
32,48,209,643.2
18,45,230,291.5
53,51,158,1185.9
47,43,150,1032.7
16,51,143,349.9
57,50,151,1282.0
2,44,201,-50.4
58,37,127,1291.3
6,38,150,75.2
18,40,86,421.0
48,43,110,1095.7
40,50,92,950.0
49,46,195,1042.4
12,50,165,233.0
46,43,133,1026.7
4,46,174,28.4
43,48,228,877.2
9,41,213,89.9
51,46,209,1074.4
53,37,84,1219.3
48,39,215,979.1
3,39,163,-3.9
51,44,195,1082.6
20,46,159,411.4
15,41,160,280.9
19,44,205,336.6
2,47,205,-45.7
51,44,187,1090.6
26,40,141,550.0
43,34,93,971.6
43,51,102,1011.9
50,40,132,1111.0
17,40,87,397.0
46,37,98,1044.3
14,48,115,323.2
45,50,155,1002.0
2,48,142,20.2
54,46,190,1162.4
31,45,224,596.5
40,44,170,854.6
53,39,159,1150.1
34,50,194,710.0
8,49,203,100.1
8,35,145,117.5
20,50,136,446.0
59,49,221,1255.1
24,50,100,574.0
8,48,213,87.2
30,49,221,588.1
33,42,172,685.8
7,37,150,95.3
23,41,154,470.9
53,46,143,1186.4
